timestamp,Infrared to Red Signal Ratio
02/29/24 10:57:59,4
02/29/24 10:58:59,0
02/29/24 10:59:59,0
02/29/24 11:00:59,0
02/29/24 11:01:59,0
02/29/24 11:02:59,0
02/29/24 11:03:59,0
02/29/24 11:04:59,0
02/29/24 11:05:59,0
02/29/24 11:06:59,0
02/29/24 11:07:59,0
02/29/24 11:08:59,-33
02/29/24 11:09:59,0
02/29/24 11:10:59,0
02/29/24 11:12:06,0
02/29/24 11:13:06,-2
02/29/24 11:14:06,-2
02/29/24 11:15:06,0
02/29/24 11:16:06,-2
02/29/24 11:17:06,-13
02/29/24 11:18:06,8
02/29/24 11:19:06,0
02/29/24 11:20:06,0
02/29/24 11:21:06,0
02/29/24 11:22:06,0
02/29/24 11:23:06,-4
02/29/24 11:24:06,0
02/29/24 11:25:06,0
02/29/24 11:26:06,0
02/29/24 11:27:06,0
02/29/24 11:28:06,0
