timestamp,Infrared to Red Signal Ratio
02/16/24 08:11:53,0
02/16/24 08:12:53,0
02/16/24 08:13:59,0
02/16/24 08:15:05,0
02/16/24 08:16:11,0
02/16/24 08:17:17,0
02/16/24 08:18:17,0
02/16/24 08:19:23,0
02/16/24 08:31:01,0
02/16/24 08:32:01,0
02/16/24 08:33:01,0
02/16/24 08:34:01,8
02/16/24 08:35:01,0
02/16/24 08:36:01,0
02/16/24 08:37:01,-9
02/16/24 08:38:01,4
02/16/24 08:39:02,-26
02/16/24 08:40:02,0
02/16/24 08:41:02,-15
02/16/24 08:42:02,0
02/16/24 08:43:02,0
02/16/24 08:44:02,0
02/16/24 08:45:02,0
02/16/24 08:46:02,0
02/16/24 08:47:02,8
02/16/24 08:48:02,0
02/16/24 08:49:02,0
02/16/24 08:50:02,-4
02/16/24 08:51:02,0
02/16/24 08:52:02,0
02/16/24 08:53:02,0
02/16/24 08:54:02,0
02/16/24 08:55:02,4
02/16/24 08:56:02,0
02/16/24 08:57:02,0
02/16/24 08:58:02,0
02/16/24 08:59:02,14
02/16/24 09:00:02,2
02/16/24 09:01:02,0
02/16/24 09:02:02,0
02/16/24 09:03:02,0
02/16/24 09:04:02,0
02/16/24 09:05:02,0
02/16/24 09:06:02,9
