timestamp,Infrared to Red Signal Ratio
08/29/22 14:33:59,51
08/29/22 14:34:59,0
08/29/22 14:35:59,0
08/29/22 14:36:59,0
08/29/22 14:37:59,0
08/29/22 14:38:59,0
08/29/22 14:39:59,0
08/29/22 14:40:59,0
08/29/22 14:41:59,21
08/29/22 14:42:59,-11
08/29/22 14:43:59,3
08/29/22 14:44:59,4
08/29/22 14:45:59,-69
08/29/22 14:46:59,0
08/29/22 14:47:59,0
08/29/22 14:48:59,-7
08/29/22 14:49:59,0
08/29/22 14:50:59,1
08/29/22 14:51:59,4
08/29/22 14:52:59,0
08/29/22 14:53:59,0
08/29/22 14:54:59,0
08/29/22 14:55:59,0
08/29/22 14:56:59,-1
08/29/22 14:57:59,0
08/29/22 14:58:59,0
08/29/22 14:59:59,34
08/29/22 15:00:59,0
08/29/22 15:01:59,-4
08/29/22 15:02:59,-4
08/29/22 15:03:59,-23
