timestamp,Infrared to Red Signal Ratio
03/13/24 08:17:42,0
03/13/24 08:18:48,0
03/13/24 08:19:54,0
03/13/24 08:21:00,0
03/13/24 08:22:06,0
03/13/24 08:23:12,0
03/13/24 08:24:18,0
03/13/24 08:25:25,0
03/13/24 08:26:31,0
03/13/24 08:27:37,0
03/13/24 08:28:43,0
03/13/24 08:29:49,0
03/13/24 08:30:55,0
03/13/24 08:32:01,0
03/13/24 08:33:07,0
03/13/24 08:34:07,0
03/13/24 08:35:12,0
03/13/24 08:36:18,0
03/13/24 08:37:24,0
03/13/24 08:38:30,0
03/13/24 08:39:36,0
03/13/24 08:40:42,0
03/13/24 08:41:48,0
03/13/24 08:42:54,0
03/13/24 08:44:00,0
03/13/24 08:45:06,0
03/13/24 08:46:12,0
03/13/24 08:47:18,0
03/13/24 08:48:24,0
03/13/24 08:49:30,0
03/13/24 08:50:30,0
03/13/24 08:51:36,0
03/13/24 08:52:42,0
03/13/24 08:53:48,0
03/13/24 08:54:54,0
03/13/24 08:56:00,0
03/13/24 08:57:06,0
03/13/24 08:58:12,0
03/13/24 08:59:18,0
03/13/24 09:00:24,0
03/13/24 09:01:30,0
03/13/24 09:02:36,0
03/13/24 09:03:42,0
03/13/24 09:04:48,0
03/13/24 09:05:54,0
03/13/24 09:07:00,0
03/13/24 09:08:00,0
03/13/24 09:09:06,0
03/13/24 09:10:12,0
03/13/24 09:11:18,0
03/13/24 09:12:24,0
03/13/24 09:13:30,0
03/13/24 09:14:36,0
03/13/24 09:15:42,0
03/13/24 09:16:48,0
03/13/24 09:17:55,0
03/13/24 09:19:01,0
03/13/24 09:20:07,0
03/13/24 09:21:13,0
03/13/24 09:22:19,0
03/13/24 09:23:25,0
03/13/24 09:24:31,0
03/13/24 09:25:37,0
03/13/24 09:26:37,0
03/13/24 09:27:43,0
03/13/24 09:28:49,0
03/13/24 09:29:55,0
03/13/24 09:31:01,0
03/13/24 09:32:07,0
03/13/24 09:33:13,0
03/13/24 09:34:19,0
03/13/24 09:35:25,0
03/13/24 09:36:31,0
03/13/24 09:37:37,0
03/13/24 09:38:43,0
03/13/24 09:39:49,0
03/13/24 09:40:55,0
03/13/24 09:42:01,0
03/13/24 09:43:07,0
03/13/24 09:44:07,0
03/13/24 09:45:13,0
03/13/24 09:46:19,0
03/13/24 09:47:25,0
03/13/24 09:48:31,0
03/13/24 09:49:37,0
03/13/24 09:50:43,0
03/13/24 09:51:49,0
03/13/24 09:52:55,0
03/13/24 09:54:01,0
03/13/24 09:55:07,0
03/13/24 09:56:13,0
03/13/24 09:57:20,0
03/13/24 09:58:26,0
03/13/24 09:59:32,0
03/13/24 10:00:38,0
03/13/24 10:01:38,0
03/13/24 10:02:44,0
03/13/24 10:03:50,0
03/13/24 10:04:56,0
03/13/24 10:06:02,0
03/13/24 10:07:09,0
03/13/24 10:08:14,0
03/13/24 10:09:20,0
03/13/24 10:10:26,0
03/13/24 10:11:32,0
03/13/24 10:12:38,0
03/13/24 10:13:44,0
03/13/24 10:14:50,0
03/13/24 10:15:56,0
03/13/24 10:23:15,0
03/13/24 10:24:21,0
03/13/24 10:25:27,0
03/13/24 10:26:33,0
03/13/24 10:27:39,0
03/13/24 10:28:45,0
03/13/24 10:29:51,0
03/13/24 10:30:57,0
03/13/24 10:32:03,0
03/13/24 10:33:09,0
03/13/24 10:34:15,0
03/13/24 10:35:21,0
03/13/24 10:36:27,0
03/13/24 10:37:33,0
03/13/24 10:38:33,0
03/13/24 10:39:39,0
03/13/24 10:40:45,0
03/13/24 10:41:45,0
03/13/24 10:42:52,0
03/13/24 10:43:58,0
03/13/24 10:44:58,0
03/13/24 10:46:04,0
03/13/24 10:47:10,0
03/13/24 10:48:16,0
03/13/24 10:49:22,0
03/13/24 10:50:28,0
03/13/24 10:51:34,0
03/13/24 10:52:39,0
03/13/24 10:53:45,0
03/13/24 10:54:51,0
03/13/24 10:55:57,0
03/13/24 10:57:03,0
03/13/24 10:58:09,0
03/13/24 10:59:15,0
03/13/24 11:00:21,0
03/13/24 11:01:27,0
03/13/24 11:02:27,0
03/13/24 11:03:33,0
03/13/24 11:04:39,0
03/13/24 11:05:45,0
03/13/24 11:06:51,0
03/13/24 11:07:57,0
03/13/24 11:09:03,0
03/13/24 11:10:09,0
03/13/24 11:11:14,0
03/13/24 11:12:20,0
03/13/24 11:13:26,0
03/13/24 11:14:32,0
03/13/24 11:15:32,0
03/13/24 11:16:38,0
03/13/24 11:17:38,0
03/13/24 11:18:44,0
03/13/24 11:19:50,0
03/13/24 11:20:56,0
03/13/24 11:22:02,0
03/13/24 11:23:08,0
03/13/24 11:24:14,0
03/13/24 11:25:20,0
03/13/24 11:26:26,0
03/13/24 11:27:26,0
03/13/24 11:28:32,0
03/13/24 11:29:38,0
03/13/24 11:30:44,0
03/13/24 11:31:50,0
03/13/24 11:32:56,0
03/13/24 11:34:02,0
03/13/24 11:35:08,0
03/13/24 11:36:14,0
03/13/24 11:37:20,0
03/13/24 11:38:26,0
03/13/24 11:39:32,0
03/13/24 11:40:38,0
03/13/24 11:41:44,0
03/13/24 11:42:50,0
03/13/24 11:43:56,0
03/13/24 11:44:56,0
03/13/24 11:46:02,0
03/13/24 11:47:08,0
