timestamp,Infrared to Red Signal Ratio
09/21/23 00:00:45,0
09/21/23 00:01:51,0
09/21/23 00:02:57,0
09/21/23 00:03:57,0
09/21/23 00:05:03,0
09/21/23 00:06:09,0
09/21/23 00:07:15,0
09/21/23 00:08:21,0
09/21/23 00:09:27,0
09/21/23 00:10:33,0
09/21/23 00:11:39,0
09/21/23 00:12:45,0
09/21/23 00:13:51,0
09/21/23 00:14:57,0
09/21/23 00:16:03,0
09/21/23 00:17:09,0
09/21/23 00:18:09,19
09/21/23 00:19:15,0
09/21/23 00:20:21,0
09/21/23 00:21:28,0
09/21/23 00:22:34,0
09/21/23 00:23:40,0
09/21/23 00:24:46,0
09/21/23 00:25:52,0
09/21/23 00:26:58,0
09/21/23 00:28:04,0
09/21/23 00:29:10,0
09/21/23 00:30:16,0
09/21/23 00:31:22,0
09/21/23 00:32:22,0
09/21/23 00:33:28,0
09/21/23 00:34:34,0
09/21/23 00:35:40,0
09/21/23 00:36:46,0
09/21/23 00:37:52,0
09/21/23 00:38:58,0
09/21/23 00:40:04,0
09/21/23 00:41:10,0
09/21/23 00:42:16,0
09/21/23 00:43:22,0
09/21/23 00:44:28,0
09/21/23 00:45:34,0
09/21/23 00:46:40,0
09/21/23 00:47:46,0
09/21/23 09:07:48,0
09/21/23 09:08:48,0
09/21/23 09:09:48,0
09/21/23 09:10:48,0
09/21/23 09:11:48,0
09/21/23 09:12:48,0
09/21/23 09:13:48,-2
09/21/23 09:14:48,0
09/21/23 09:15:48,0
09/21/23 09:16:48,0
09/21/23 09:17:48,0
09/21/23 09:18:48,0
09/21/23 09:19:48,0
09/21/23 09:20:48,0
09/21/23 09:21:48,0
09/21/23 09:22:48,0
09/21/23 09:23:48,0
09/21/23 09:24:48,12
09/21/23 09:25:48,-16
09/21/23 09:26:50,2
09/21/23 09:27:50,-43
09/21/23 09:28:50,0
09/21/23 09:29:50,0
09/21/23 09:30:50,0
09/21/23 09:31:50,-26
09/21/23 09:32:50,-9
09/21/23 09:33:50,0
09/21/23 09:34:50,-21
09/21/23 09:35:50,0
09/21/23 09:36:50,-7
09/21/23 09:37:50,-32
09/21/23 09:38:50,0
09/21/23 09:39:50,-11
09/21/23 09:40:50,52
09/21/23 09:41:50,2
09/21/23 09:42:50,-1
09/21/23 20:54:36,0
09/21/23 20:55:42,0
09/21/23 20:56:48,0
