timestamp,Infrared to Red Signal Ratio
05/13/23 15:50:18,0
05/13/23 18:42:29,0
05/13/23 20:07:26,0
05/13/23 20:08:26,0
05/13/23 20:09:26,0
05/13/23 20:10:26,0
05/13/23 20:11:26,1
05/13/23 20:12:26,0
05/13/23 20:13:26,2
05/13/23 20:14:26,-5
05/13/23 20:15:26,0
05/13/23 20:16:26,0
05/13/23 20:17:26,0
05/13/23 20:18:26,0
05/13/23 20:19:26,0
05/13/23 20:20:26,0
05/13/23 20:21:26,2
05/13/23 20:22:26,-15
05/13/23 20:23:26,49
05/13/23 20:24:26,18
05/13/23 20:25:26,0
05/13/23 20:26:26,-14
05/13/23 20:27:26,-30
05/13/23 20:28:26,-2
05/13/23 20:29:26,0
05/13/23 20:30:26,0
05/13/23 20:31:26,0
05/13/23 20:32:26,21
05/13/23 20:33:26,7
05/13/23 20:34:26,0
05/13/23 20:35:26,0
05/13/23 20:36:26,0
05/13/23 20:37:26,0
05/13/23 20:38:26,0
05/13/23 20:39:26,0
05/13/23 20:40:26,0
05/13/23 20:41:26,0
05/13/23 20:42:26,0
05/13/23 22:44:30,0
05/13/23 22:45:30,0
05/13/23 22:46:30,0
05/13/23 22:47:30,0
05/13/23 22:48:30,0
05/13/23 22:49:30,0
05/13/23 22:50:30,0
05/13/23 22:51:30,0
05/13/23 22:52:30,0
05/13/23 22:53:30,0
05/13/23 22:54:30,0
05/13/23 22:55:30,0
05/13/23 22:56:30,0
05/13/23 22:57:30,0
05/13/23 22:58:30,0
05/13/23 22:59:30,0
05/13/23 23:00:30,0
05/13/23 23:01:30,0
05/13/23 23:02:30,0
05/13/23 23:03:30,0
05/13/23 23:04:30,0
05/13/23 23:05:30,0
05/13/23 23:06:30,0
05/13/23 23:07:30,0
05/13/23 23:08:30,0
05/13/23 23:09:30,0
05/13/23 23:10:30,0
05/13/23 23:11:30,0
05/13/23 23:12:30,0
05/13/23 23:13:30,0
05/13/23 23:14:30,0
05/13/23 23:15:30,0
05/13/23 23:16:30,0
05/13/23 23:17:30,0
05/13/23 23:18:30,0
05/13/23 23:19:30,0
05/13/23 23:20:30,0
05/13/23 23:21:30,0
05/13/23 23:22:30,0
05/13/23 23:23:30,0
05/13/23 23:24:30,0
05/13/23 23:25:30,0
05/13/23 23:26:30,0
05/13/23 23:27:30,0
05/13/23 23:28:30,0
05/13/23 23:29:30,0
05/13/23 23:30:30,0
05/13/23 23:31:30,0
05/13/23 23:32:30,0
05/13/23 23:33:30,0
05/13/23 23:34:30,0
05/13/23 23:35:30,0
05/13/23 23:36:30,0
05/13/23 23:37:30,0
05/13/23 23:38:30,0
05/13/23 23:39:30,0
05/13/23 23:40:30,0
05/13/23 23:41:30,0
05/13/23 23:42:30,0
05/13/23 23:43:30,0
05/13/23 23:44:30,0
05/13/23 23:45:30,0
05/13/23 23:46:30,0
05/13/23 23:47:30,0
05/13/23 23:48:30,0
05/13/23 23:49:30,0
05/13/23 23:50:30,0
05/13/23 23:51:30,0
05/13/23 23:52:30,0
05/13/23 23:53:30,0
05/13/23 23:54:30,0
05/13/23 23:55:30,0
05/13/23 23:56:30,0
05/13/23 23:57:30,0
05/13/23 23:58:30,0
05/13/23 23:59:30,0
