timestamp,Infrared to Red Signal Ratio
03/12/24 11:02:30,-9
03/12/24 11:03:30,0
03/12/24 11:04:30,-17
03/12/24 11:05:30,-73
03/12/24 11:06:30,-4
03/12/24 11:07:30,0
03/12/24 11:08:30,-9
03/12/24 11:09:30,0
03/12/24 11:10:30,8
03/12/24 11:11:30,6
03/12/24 11:12:30,5
03/12/24 11:13:30,0
03/12/24 11:14:30,1
03/12/24 11:15:30,0
03/12/24 11:16:30,0
03/12/24 11:17:30,0
03/12/24 11:18:30,0
03/12/24 11:19:30,0
03/12/24 11:20:30,0
03/12/24 11:21:30,0
03/12/24 11:22:30,0
03/12/24 11:23:30,0
03/12/24 11:24:30,0
03/12/24 11:25:30,0
03/12/24 11:26:30,0
03/12/24 11:27:30,4
03/12/24 11:28:30,0
03/12/24 11:29:30,0
03/12/24 11:30:30,0
03/12/24 11:31:30,0
03/12/24 11:32:30,0
03/12/24 19:43:00,0
03/12/24 19:44:06,0
03/12/24 19:45:12,0
03/12/24 19:46:18,0
03/12/24 19:47:24,0
03/12/24 19:48:30,0
03/12/24 19:49:36,0
03/12/24 19:50:42,0
03/12/24 19:51:48,0
03/12/24 19:52:54,0
03/12/24 19:54:00,0
03/12/24 19:55:06,0
03/12/24 19:56:12,0
03/12/24 19:57:12,0
03/12/24 19:58:18,0
03/12/24 19:59:24,0
03/12/24 20:00:30,0
03/12/24 20:01:30,0
03/12/24 20:02:37,0
03/12/24 20:03:43,0
03/12/24 20:04:49,0
03/12/24 20:05:55,0
03/12/24 20:07:01,0
03/12/24 20:08:07,0
03/12/24 20:09:13,0
03/12/24 20:10:19,0
03/12/24 20:11:25,0
03/12/24 20:12:31,0
03/12/24 20:13:37,0
03/12/24 20:14:43,0
03/12/24 20:15:49,0
03/12/24 20:16:49,0
03/12/24 20:17:55,0
03/12/24 20:19:01,0
03/12/24 20:20:07,0
03/12/24 20:21:13,0
03/12/24 20:22:13,0
03/12/24 20:23:19,0
03/12/24 20:24:25,0
03/12/24 20:25:31,0
03/12/24 20:26:37,0
03/12/24 20:27:43,0
03/12/24 20:28:49,0
03/12/24 20:29:55,0
03/12/24 20:31:01,0
03/12/24 20:32:07,0
03/12/24 20:33:11,0
03/12/24 20:34:17,0
03/12/24 20:35:23,0
03/12/24 20:38:01,0
03/12/24 20:39:07,0
03/12/24 20:40:13,0
03/12/24 20:41:19,0
03/12/24 20:42:25,0
03/12/24 20:43:31,0
03/12/24 20:44:37,12
03/12/24 20:45:37,1
03/12/24 20:46:43,0
03/12/24 20:47:49,0
03/12/24 20:48:55,0
03/12/24 20:49:56,-13
03/12/24 20:51:02,0
03/12/24 20:52:08,-9
03/12/24 20:53:14,9
03/12/24 20:54:19,0
03/12/24 20:55:25,-8
03/12/24 20:56:31,0
03/12/24 20:57:37,0
03/12/24 20:58:43,0
03/12/24 20:59:49,0
03/12/24 21:00:55,0
03/12/24 21:02:01,0
03/12/24 21:03:07,0
03/12/24 21:04:13,0
03/12/24 21:05:20,0
03/12/24 21:06:26,0
03/12/24 21:07:28,-13
03/12/24 21:08:34,0
03/12/24 21:09:40,0
03/12/24 21:10:41,0
03/12/24 21:11:47,0
03/12/24 21:12:53,0
03/12/24 21:13:59,19
03/12/24 21:15:05,18
03/12/24 21:16:11,0
03/12/24 21:17:17,-5
03/12/24 21:18:25,0
03/12/24 21:19:31,16
03/12/24 21:20:37,0
03/12/24 21:21:43,0
03/12/24 21:22:49,0
03/12/24 21:23:55,0
03/12/24 21:24:55,0
03/12/24 21:26:01,0
03/12/24 21:27:07,0
03/12/24 21:28:13,0
03/12/24 21:29:19,-7
03/12/24 21:30:25,0
03/12/24 21:31:31,0
03/12/24 21:32:36,0
03/12/24 21:33:42,0
03/12/24 21:34:48,0
03/12/24 21:35:54,-3
03/12/24 21:37:00,0
03/12/24 21:38:06,20
03/12/24 21:39:12,13
03/12/24 21:40:18,-18
03/12/24 21:41:24,0
03/12/24 21:42:24,0
03/12/24 21:43:30,0
03/12/24 21:44:36,0
03/12/24 21:45:42,0
03/12/24 21:46:48,0
03/12/24 21:47:55,0
03/12/24 21:49:01,0
03/12/24 21:50:07,0
03/12/24 21:51:12,0
03/12/24 21:52:18,0
03/12/24 21:53:24,0
03/12/24 21:54:30,0
03/12/24 21:55:36,0
03/12/24 21:56:42,0
03/12/24 21:57:48,0
03/12/24 21:58:54,0
03/12/24 21:59:54,0
03/12/24 22:01:00,0
03/12/24 22:02:06,0
03/12/24 22:03:12,0
03/12/24 22:04:18,0
03/12/24 22:05:24,0
03/12/24 22:06:30,0
03/12/24 22:07:36,0
03/12/24 22:08:42,0
03/12/24 22:09:47,0
