timestamp,Infrared to Red Signal Ratio
01/05/24 19:45:51,0
01/05/24 19:46:51,-2
01/05/24 19:47:51,0
01/05/24 19:48:51,9
01/05/24 19:49:51,4
01/05/24 19:50:51,-1
01/05/24 19:51:51,0
01/05/24 19:52:51,0
01/05/24 19:53:51,0
01/05/24 19:54:51,-4
01/05/24 19:55:51,0
01/05/24 19:56:51,15
01/05/24 19:57:51,12
01/05/24 19:58:51,-17
01/05/24 19:59:51,-1
01/05/24 20:00:51,8
01/05/24 20:01:51,0
01/05/24 20:02:51,-13
01/05/24 20:03:51,0
01/05/24 20:04:51,0
01/05/24 20:05:51,0
01/05/24 20:06:51,-26
01/05/24 20:07:53,31
01/05/24 20:08:53,0
01/05/24 20:09:53,0
01/05/24 20:10:53,-1
01/05/24 20:11:53,10
01/05/24 20:12:53,-1
01/05/24 20:13:53,0
01/05/24 20:14:53,13
01/05/24 20:15:53,0
01/05/24 20:16:53,0
01/05/24 20:17:53,0
01/05/24 20:18:53,-77
01/05/24 20:19:53,0
01/05/24 20:20:53,28
