timestamp,Infrared to Red Signal Ratio
07/19/22 15:01:10,0
07/19/22 15:02:10,-1
07/19/22 15:03:10,-8
07/19/22 15:04:10,0
07/19/22 15:05:10,0
07/19/22 15:06:10,-10
07/19/22 15:07:10,0
07/19/22 15:08:10,-9
07/19/22 15:09:10,0
07/19/22 15:10:10,-4
07/19/22 15:11:10,13
07/19/22 15:12:10,0
07/19/22 15:13:10,-8
07/19/22 15:14:10,0
07/19/22 15:15:10,4
07/19/22 15:16:10,30
07/19/22 15:17:10,1
07/19/22 15:18:10,0
07/19/22 15:19:10,0
07/19/22 15:20:10,0
07/19/22 15:21:10,-1
07/19/22 15:22:10,0
07/19/22 15:23:10,0
07/19/22 15:24:10,3
07/19/22 15:25:10,0
07/19/22 15:26:10,0
07/19/22 15:27:10,0
07/19/22 15:28:10,-4
07/19/22 15:29:10,0
07/19/22 15:30:10,-3
