timestamp,Infrared to Red Signal Ratio
02/23/23 00:58:19,0
02/23/23 01:44:44,0
02/23/23 01:45:44,0
02/23/23 01:46:44,42
02/23/23 01:47:44,0
02/23/23 01:48:44,0
02/23/23 01:49:44,8
02/23/23 01:50:44,-7
02/23/23 01:51:44,-2
02/23/23 01:52:44,0
02/23/23 01:53:44,-13
02/23/23 01:54:44,-16
02/23/23 01:55:44,2
02/23/23 01:56:44,15
02/23/23 01:57:44,0
02/23/23 01:58:44,0
02/23/23 01:59:44,-1
02/23/23 02:00:44,5
02/23/23 02:01:44,0
02/23/23 02:02:44,0
02/23/23 02:03:44,16
02/23/23 02:04:44,0
02/23/23 02:05:44,25
02/23/23 02:06:44,34
02/23/23 02:07:44,1
02/23/23 02:08:44,0
02/23/23 02:09:44,-2
02/23/23 02:10:44,0
02/23/23 02:11:44,0
02/23/23 02:12:44,0
02/23/23 02:13:44,0
02/23/23 02:14:44,0
02/23/23 02:15:44,0
02/23/23 02:16:44,0
02/23/23 02:17:44,0
02/23/23 02:18:44,0
02/23/23 02:19:44,15
