timestamp,Infrared to Red Signal Ratio
03/02/24 15:40:29,0
03/02/24 15:41:35,0
03/02/24 15:42:41,0
03/02/24 15:43:47,0
03/02/24 15:44:53,0
03/02/24 15:45:55,0
03/02/24 15:47:01,0
03/02/24 15:48:07,0
03/02/24 15:49:13,0
03/02/24 15:50:19,0
03/02/24 15:51:25,0
03/02/24 15:52:31,0
03/02/24 15:53:37,0
03/02/24 15:54:43,0
03/02/24 15:55:49,0
03/02/24 15:56:55,0
03/02/24 15:57:55,0
03/02/24 15:59:01,0
03/02/24 16:00:07,0
03/02/24 16:01:13,0
03/02/24 16:02:20,0
03/02/24 16:03:27,0
03/02/24 16:04:33,0
03/02/24 16:05:39,0
03/02/24 16:06:45,0
03/02/24 16:07:51,0
03/02/24 16:08:57,0
03/02/24 16:10:04,0
03/02/24 16:11:10,0
03/02/24 16:12:16,0
03/02/24 16:13:22,0
03/02/24 19:51:38,0
03/02/24 19:52:44,0
03/02/24 19:53:50,0
03/02/24 19:54:56,0
03/02/24 19:56:02,0
03/02/24 19:57:08,0
03/02/24 19:58:14,0
03/02/24 19:59:20,0
03/02/24 20:00:26,0
03/02/24 20:01:32,0
03/02/24 20:02:38,0
03/02/24 20:03:44,0
03/02/24 20:04:50,0
03/02/24 20:05:50,0
03/02/24 20:06:56,0
03/02/24 20:08:02,0
03/02/24 20:09:08,0
03/02/24 20:10:13,0
03/02/24 20:11:19,0
03/02/24 20:12:25,0
03/02/24 20:13:31,0
03/02/24 20:14:37,0
03/02/24 20:15:43,0
03/02/24 20:16:49,0
03/02/24 20:17:55,0
03/02/24 20:19:01,0
03/02/24 20:20:07,0
03/02/24 20:21:13,0
03/02/24 20:22:13,0
03/02/24 20:23:19,0
03/02/24 20:24:25,0
03/02/24 20:25:31,0
03/02/24 20:26:37,0
03/02/24 20:27:43,0
03/02/24 20:28:48,0
03/02/24 20:29:54,0
03/02/24 20:31:00,0
03/02/24 20:32:06,0
03/02/24 20:33:12,0
03/02/24 20:34:18,0
03/02/24 20:35:24,0
03/02/24 20:36:30,0
03/02/24 20:37:36,0
03/02/24 20:38:42,0
03/02/24 20:39:42,0
03/02/24 20:40:48,0
03/02/24 20:41:54,0
03/02/24 20:43:00,0
03/02/24 20:44:06,0
03/02/24 20:45:12,0
03/02/24 20:46:18,0
03/02/24 21:56:49,0
03/02/24 21:57:55,0
03/02/24 21:59:01,0
