timestamp,Infrared to Red Signal Ratio
05/19/23 00:00:48,0
05/19/23 00:01:54,0
05/19/23 00:03:00,0
05/19/23 00:04:06,0
05/19/23 00:05:12,0
05/19/23 00:06:18,0
05/19/23 00:07:24,0
05/19/23 00:08:24,0
05/19/23 00:09:30,0
05/19/23 00:10:36,0
05/19/23 00:11:42,0
05/19/23 00:12:48,0
05/19/23 00:13:54,0
05/19/23 00:15:00,0
05/19/23 00:16:06,0
05/19/23 00:17:12,0
05/19/23 00:18:18,0
05/19/23 00:19:26,0
05/19/23 00:20:32,0
05/19/23 00:21:38,0
05/19/23 00:22:38,0
05/19/23 00:23:44,0
05/19/23 00:24:50,0
05/19/23 00:25:56,0
05/19/23 00:27:02,0
05/19/23 00:28:08,0
05/19/23 00:29:14,0
05/19/23 00:30:20,0
05/19/23 00:31:26,0
05/19/23 00:32:32,0
05/19/23 00:33:38,0
05/19/23 15:40:08,0
05/19/23 15:41:14,0
05/19/23 15:42:20,0
05/19/23 15:43:25,0
05/19/23 15:44:31,0
05/19/23 15:45:37,0
05/19/23 15:46:43,0
05/19/23 15:47:49,0
05/19/23 15:48:55,0
05/19/23 15:50:01,0
05/19/23 15:51:07,0
05/19/23 15:52:13,0
05/19/23 15:53:19,0
05/19/23 15:54:25,0
05/19/23 15:55:25,0
05/19/23 15:56:31,0
05/19/23 15:57:37,0
05/19/23 15:58:43,0
05/19/23 15:59:49,0
05/19/23 16:00:55,0
05/19/23 16:02:00,0
05/19/23 16:03:06,0
05/19/23 16:04:12,0
05/19/23 16:05:18,0
05/19/23 16:06:24,0
05/19/23 16:07:30,0
05/19/23 16:08:38,0
05/19/23 16:09:44,0
