timestamp,Infrared to Red Signal Ratio
02/11/24 11:33:12,-38
02/11/24 11:34:12,0
02/11/24 11:35:12,0
02/11/24 11:36:12,0
02/11/24 11:37:12,0
02/11/24 11:38:12,0
02/11/24 11:39:12,2
02/11/24 11:40:12,0
02/11/24 11:41:12,0
02/11/24 11:42:12,0
02/11/24 11:43:12,0
02/11/24 11:44:12,0
02/11/24 11:45:12,0
02/11/24 11:46:12,0
02/11/24 11:47:12,0
02/11/24 11:48:12,4
02/11/24 11:49:12,0
02/11/24 11:50:12,0
02/11/24 11:51:12,0
02/11/24 11:52:12,0
02/11/24 11:53:12,0
02/11/24 11:54:12,0
02/11/24 11:55:12,-4
02/11/24 11:56:12,-47
02/11/24 11:57:12,0
02/11/24 11:58:12,0
02/11/24 11:59:13,0
02/11/24 12:00:13,0
02/11/24 12:01:13,5
02/11/24 12:02:13,0
02/11/24 12:03:13,-6
