timestamp,Infrared to Red Signal Ratio
03/05/24 11:00:54,4
03/05/24 11:01:54,-5
03/05/24 11:02:54,0
03/05/24 11:03:54,0
03/05/24 11:04:54,0
03/05/24 11:05:54,0
03/05/24 11:06:54,0
03/05/24 11:07:54,0
03/05/24 11:08:54,0
03/05/24 11:09:54,0
03/05/24 11:10:54,0
03/05/24 11:11:54,-7
03/05/24 11:12:54,-10
03/05/24 11:13:54,-1
03/05/24 11:14:54,19
03/05/24 11:15:54,-4
03/05/24 11:16:54,14
03/05/24 11:17:54,0
03/05/24 11:18:54,-31
03/05/24 11:19:54,0
03/05/24 11:20:54,-3
03/05/24 11:21:54,-10
03/05/24 11:22:54,4
03/05/24 11:23:54,-29
03/05/24 11:24:54,0
03/05/24 11:25:54,0
03/05/24 11:26:54,0
03/05/24 11:27:54,0
03/05/24 11:28:54,0
03/05/24 11:29:54,0
03/05/24 11:30:54,0
