timestamp,Infrared to Red Signal Ratio
03/08/24 10:40:47,0
03/08/24 10:41:47,-2
03/08/24 10:42:47,0
03/08/24 10:43:47,20
03/08/24 10:44:47,-12
03/08/24 10:45:47,0
03/08/24 10:46:47,2
03/08/24 10:47:47,0
03/08/24 10:48:47,0
03/08/24 10:49:47,0
03/08/24 10:50:47,-5
03/08/24 10:51:47,-5
03/08/24 10:52:47,0
03/08/24 10:53:47,11
03/08/24 10:54:47,0
03/08/24 10:55:47,0
03/08/24 10:56:47,0
03/08/24 10:57:47,-23
03/08/24 10:58:47,-7
03/08/24 10:59:47,9
03/08/24 11:00:47,0
03/08/24 11:01:47,0
03/08/24 11:02:47,5
03/08/24 11:03:47,0
03/08/24 11:04:47,0
03/08/24 11:05:47,0
03/08/24 11:06:47,22
03/08/24 11:07:47,-1
03/08/24 11:08:47,0
03/08/24 11:09:47,0
