timestamp,Infrared to Red Signal Ratio
03/06/24 01:16:13,-3
03/06/24 01:17:19,0
03/06/24 01:18:25,0
03/06/24 01:19:31,0
03/06/24 01:20:37,0
03/06/24 01:21:43,0
03/06/24 01:22:49,0
03/06/24 01:23:55,0
03/06/24 01:25:01,19
03/06/24 01:26:01,0
03/06/24 01:27:07,0
03/06/24 01:28:13,0
03/06/24 01:29:19,0
03/06/24 01:30:25,0
03/06/24 01:31:31,0
03/06/24 01:32:37,0
03/06/24 01:33:43,0
03/06/24 01:34:49,11
03/06/24 01:35:55,0
03/06/24 01:37:02,0
03/06/24 01:38:08,0
03/06/24 01:39:14,0
03/06/24 01:40:20,0
03/06/24 01:41:26,0
03/06/24 01:42:32,20
03/06/24 01:43:32,0
03/06/24 01:44:38,0
03/06/24 01:45:44,0
03/06/24 01:46:50,-38
03/06/24 01:47:56,0
03/06/24 01:49:02,0
03/06/24 01:50:08,0
03/06/24 01:51:14,0
03/06/24 01:52:20,0
03/06/24 01:53:26,0
03/06/24 01:54:32,0
03/06/24 01:55:38,0
03/06/24 01:56:44,0
03/06/24 01:57:50,0
03/06/24 01:58:56,0
03/06/24 02:00:02,0
03/06/24 02:01:02,0
03/06/24 02:02:08,40
03/06/24 11:59:58,0
03/06/24 12:01:04,0
03/06/24 12:02:04,0
03/06/24 12:03:10,0
03/06/24 12:04:16,0
03/06/24 12:05:22,0
03/06/24 12:06:28,0
03/06/24 12:07:34,0
03/06/24 12:08:40,0
03/06/24 12:09:46,0
03/06/24 12:10:52,0
03/06/24 12:11:58,0
03/06/24 12:13:04,0
03/06/24 12:14:10,0
03/06/24 12:15:16,0
03/06/24 12:16:22,0
03/06/24 12:17:22,0
03/06/24 12:18:28,0
03/06/24 12:19:34,0
03/06/24 12:20:40,0
03/06/24 12:21:46,0
03/06/24 12:22:52,0
03/06/24 12:23:58,0
03/06/24 12:25:04,0
03/06/24 12:26:10,0
03/06/24 12:27:16,0
03/06/24 12:28:22,0
03/06/24 12:29:29,0
03/06/24 12:30:34,0
03/06/24 12:31:40,0
03/06/24 12:32:46,0
03/06/24 12:33:52,0
03/06/24 12:34:52,0
03/06/24 12:35:58,0
03/06/24 12:37:05,0
03/06/24 12:38:11,0
03/06/24 12:39:17,0
03/06/24 12:40:23,0
03/06/24 12:41:29,0
03/06/24 12:42:35,0
03/06/24 12:43:41,0
03/06/24 12:44:47,0
03/06/24 12:45:53,0
03/06/24 12:46:59,0
03/06/24 12:48:05,0
03/06/24 12:49:11,0
03/06/24 12:50:17,0
03/06/24 12:51:23,0
03/06/24 12:52:23,0
03/06/24 12:53:29,0
03/06/24 12:54:35,0
03/06/24 12:55:41,0
03/06/24 12:56:47,0
03/06/24 12:57:53,0
03/06/24 12:58:59,0
03/06/24 13:00:05,0
03/06/24 13:01:11,0
03/06/24 13:02:11,0
03/06/24 13:03:17,0
03/06/24 13:04:17,0
03/06/24 13:05:23,0
03/06/24 13:06:29,0
03/06/24 13:07:35,0
03/06/24 13:08:41,0
03/06/24 13:09:47,0
03/06/24 13:10:52,0
03/06/24 13:11:58,0
03/06/24 13:13:04,0
03/06/24 13:14:10,0
03/06/24 13:15:16,0
03/06/24 13:16:22,0
03/06/24 13:17:28,0
03/06/24 13:18:34,0
03/06/24 13:19:34,0
03/06/24 13:20:40,0
03/06/24 13:21:46,0
03/06/24 13:22:52,0
03/06/24 13:31:47,0
03/06/24 13:32:47,0
03/06/24 13:33:47,0
03/06/24 13:34:47,0
03/06/24 13:35:47,3
03/06/24 13:36:47,12
03/06/24 13:37:47,0
03/06/24 13:38:47,0
03/06/24 13:39:47,0
03/06/24 13:40:47,0
03/06/24 13:41:47,0
03/06/24 13:42:47,0
03/06/24 13:43:47,-9
03/06/24 13:44:47,0
03/06/24 13:45:47,0
03/06/24 13:46:47,0
03/06/24 13:47:47,8
03/06/24 13:48:47,-5
03/06/24 13:49:47,0
03/06/24 13:50:47,0
03/06/24 13:51:47,0
03/06/24 13:52:47,0
03/06/24 13:53:47,-8
03/06/24 13:54:47,-36
03/06/24 13:55:47,7
03/06/24 13:56:47,0
03/06/24 13:57:47,-2
03/06/24 13:58:47,3
03/06/24 13:59:47,9
03/06/24 14:00:47,-9
03/06/24 14:01:47,0
03/06/24 14:02:47,0
03/06/24 14:03:47,0
03/06/24 14:04:47,-4
03/06/24 14:05:47,8
03/06/24 14:06:47,-4
