timestamp,Infrared to Red Signal Ratio
08/04/22 14:24:22,0
08/04/22 14:25:22,0
08/04/22 14:26:22,0
08/04/22 14:27:22,0
08/04/22 14:28:22,4
08/04/22 14:29:22,-3
08/04/22 14:30:22,-8
08/04/22 14:31:22,0
08/04/22 14:32:22,0
08/04/22 14:33:22,23
08/04/22 14:34:22,-4
08/04/22 14:35:22,11
08/04/22 14:36:22,-2
08/04/22 14:37:22,-2
08/04/22 14:38:22,-13
08/04/22 14:39:22,5
08/04/22 14:40:22,0
08/04/22 14:41:22,21
08/04/22 14:42:24,-5
08/04/22 14:43:24,0
08/04/22 14:44:24,-1
08/04/22 14:45:24,14
08/04/22 14:46:24,34
08/04/22 14:47:24,0
08/04/22 14:48:24,0
08/04/22 14:49:24,0
08/04/22 14:50:24,-4
08/04/22 14:51:24,0
08/04/22 14:52:24,0
08/04/22 14:53:24,0
08/04/22 14:54:24,0
08/04/22 14:55:24,6
08/04/22 14:56:24,-2
08/04/22 14:57:24,0
08/04/22 14:58:24,-24
08/04/22 14:59:24,-4
