timestamp,Infrared to Red Signal Ratio
12/10/23 00:01:05,0
12/10/23 00:02:11,0
12/10/23 00:03:17,0
12/10/23 00:04:23,0
12/10/23 00:05:23,0
12/10/23 00:06:29,0
12/10/23 00:07:35,0
12/10/23 00:08:41,0
12/10/23 00:09:47,0
12/10/23 00:10:53,0
12/10/23 00:12:00,0
12/10/23 00:13:08,0
12/10/23 00:14:14,0
12/10/23 00:15:20,0
12/10/23 00:16:26,0
12/10/23 00:17:32,0
12/10/23 00:18:38,0
12/10/23 00:19:44,0
12/10/23 00:20:50,0
12/10/23 00:21:56,0
12/10/23 00:23:02,0
12/10/23 00:24:02,0
12/10/23 00:25:08,0
12/10/23 00:26:14,0
12/10/23 00:27:20,0
12/10/23 00:28:26,0
12/10/23 00:29:32,0
12/10/23 00:30:38,0
12/10/23 00:31:44,0
12/10/23 00:32:50,0
