timestamp,Infrared to Red Signal Ratio
05/29/23 17:44:02,2
05/29/23 17:45:02,0
05/29/23 17:46:02,0
05/29/23 17:47:02,0
05/29/23 17:48:02,0
05/29/23 17:49:02,0
05/29/23 17:50:02,0
05/29/23 17:51:02,0
05/29/23 17:52:02,0
05/29/23 17:53:02,18
05/29/23 17:54:02,-17
05/29/23 17:55:02,0
05/29/23 17:56:02,0
05/29/23 17:57:02,0
05/29/23 17:58:02,-5
05/29/23 17:59:02,59
05/29/23 18:00:02,0
05/29/23 18:01:02,2
05/29/23 18:02:02,0
05/29/23 18:03:02,0
05/29/23 18:04:02,6
05/29/23 18:05:02,0
05/29/23 18:06:02,-1
05/29/23 18:07:02,0
05/29/23 18:08:03,-1
05/29/23 18:09:03,-2
05/29/23 18:10:03,0
05/29/23 18:11:03,11
05/29/23 18:12:03,0
05/29/23 18:13:03,0
05/29/23 18:14:03,0
