timestamp,Infrared to Red Signal Ratio
02/09/24 08:28:51,9
02/09/24 08:29:51,0
02/09/24 08:30:51,0
02/09/24 08:31:51,-1
02/09/24 08:32:51,-11
02/09/24 08:33:51,0
02/09/24 08:34:51,-2
02/09/24 08:35:51,2
02/09/24 08:36:51,3
02/09/24 08:37:51,9
02/09/24 08:38:51,-45
02/09/24 08:39:51,-1
02/09/24 08:40:51,1
02/09/24 08:41:51,0
02/09/24 08:42:51,-14
02/09/24 08:43:51,0
02/09/24 08:44:51,0
02/09/24 08:45:51,30
02/09/24 08:46:51,0
02/09/24 08:47:51,37
02/09/24 08:48:51,-22
02/09/24 08:49:51,-2
02/09/24 08:50:51,0
02/09/24 08:51:51,0
02/09/24 08:52:51,0
02/09/24 08:53:51,69
02/09/24 08:54:51,-26
02/09/24 08:55:51,0
02/09/24 08:56:51,4
02/09/24 08:57:51,0
02/09/24 08:58:51,0
02/09/24 08:59:51,0
02/09/24 09:00:51,0
02/09/24 09:01:51,0
02/09/24 09:02:51,0
02/09/24 09:03:51,-9
02/09/24 09:04:51,0
02/09/24 09:05:51,0
02/09/24 09:06:51,-15
02/09/24 09:07:51,0
02/09/24 09:08:51,3
02/09/24 09:09:51,6
02/09/24 09:10:51,0
02/09/24 09:11:51,0
02/09/24 09:12:51,0
02/09/24 09:13:51,0
02/09/24 09:14:51,0
02/09/24 09:15:51,7
