timestamp,Infrared to Red Signal Ratio
02/21/24 13:19:30,0
02/21/24 13:20:30,-5
02/21/24 13:21:30,0
02/21/24 13:22:30,0
02/21/24 13:23:30,0
02/21/24 13:24:30,0
02/21/24 13:25:30,-1
02/21/24 13:26:30,0
02/21/24 13:27:30,0
02/21/24 13:28:30,0
02/21/24 13:29:30,0
02/21/24 13:30:30,23
02/21/24 13:31:30,0
02/21/24 13:32:30,0
02/21/24 13:33:30,-21
02/21/24 13:34:30,-8
02/21/24 13:35:30,-12
02/21/24 13:36:30,0
02/21/24 13:37:30,0
02/21/24 13:38:30,-2
02/21/24 13:39:30,0
02/21/24 13:40:30,0
02/21/24 13:41:30,0
02/21/24 13:42:30,0
02/21/24 13:43:30,0
02/21/24 13:44:30,0
02/21/24 13:45:30,-32
02/21/24 13:46:30,0
02/21/24 13:47:30,0
02/21/24 13:48:30,9
02/21/24 13:49:30,0
