timestamp,Infrared to Red Signal Ratio
01/17/24 13:53:32,0
01/17/24 13:54:38,0
01/17/24 13:55:44,0
01/17/24 13:56:50,0
01/17/24 13:57:57,0
01/17/24 13:59:03,0
01/17/24 14:00:09,0
01/17/24 14:01:15,0
01/17/24 14:02:21,0
01/17/24 14:03:27,0
01/17/24 14:04:33,0
01/17/24 21:50:27,0
01/17/24 21:51:33,0
01/17/24 21:52:39,0
01/17/24 21:53:45,0
01/17/24 21:54:51,0
01/17/24 21:55:57,0
01/17/24 21:57:03,0
01/17/24 21:58:09,0
01/17/24 21:59:16,0
01/17/24 22:00:22,0
01/17/24 22:01:29,0
01/17/24 22:02:35,0
01/17/24 22:03:35,0
01/17/24 22:04:35,0
01/17/24 22:05:41,0
01/17/24 22:06:47,0
01/17/24 22:07:53,0
01/17/24 22:08:59,0
01/17/24 22:10:05,0
01/17/24 22:11:11,0
01/17/24 22:12:11,0
01/17/24 22:13:17,0
01/17/24 22:14:23,0
01/17/24 22:15:29,0
01/17/24 22:16:35,0
01/17/24 22:17:41,0
01/17/24 22:18:47,0
