timestamp,Infrared to Red Signal Ratio
08/18/22 18:47:25,0
08/18/22 18:48:25,1
08/18/22 18:49:25,17
08/18/22 18:50:25,-5
08/18/22 18:51:25,-3
08/18/22 18:52:25,0
08/18/22 18:53:25,-4
08/18/22 18:54:25,3
08/18/22 18:55:25,0
08/18/22 18:56:25,0
08/18/22 18:57:25,0
08/18/22 18:58:25,15
08/18/22 18:59:25,0
08/18/22 19:00:25,0
08/18/22 19:01:25,15
08/18/22 19:02:25,0
08/18/22 19:03:25,0
08/18/22 19:04:25,0
08/18/22 19:05:25,23
08/18/22 19:06:25,8
08/18/22 19:07:25,0
08/18/22 19:08:27,0
08/18/22 19:09:27,-13
08/18/22 19:10:27,-4
08/18/22 19:11:27,0
08/18/22 19:12:27,-6
08/18/22 19:13:27,-8
08/18/22 19:14:27,-18
08/18/22 19:15:27,-4
08/18/22 19:16:27,0
08/18/22 19:17:27,0
