timestamp,Infrared to Red Signal Ratio
11/07/23 10:22:30,0
11/07/23 10:27:27,0
11/07/23 10:28:27,0
11/07/23 10:29:27,8
11/07/23 10:30:27,-5
11/07/23 10:31:27,-13
11/07/23 10:32:27,-11
11/07/23 10:33:27,0
11/07/23 10:34:27,-4
11/07/23 10:35:27,0
11/07/23 10:36:27,0
11/07/23 10:37:27,0
11/07/23 10:38:27,0
11/07/23 10:39:27,0
11/07/23 10:40:27,0
11/07/23 10:41:27,0
11/07/23 10:42:27,0
11/07/23 10:43:27,0
11/07/23 10:44:27,0
11/07/23 10:45:27,0
11/07/23 10:46:27,0
11/07/23 10:47:27,0
11/07/23 10:48:27,0
11/07/23 10:49:27,0
11/07/23 10:50:27,1
11/07/23 10:51:27,1
11/07/23 10:52:27,0
11/07/23 10:53:27,0
11/07/23 10:54:27,0
11/07/23 10:55:27,0
11/07/23 10:56:27,0
11/07/23 10:57:27,0
11/07/23 10:58:27,0
11/07/23 10:59:27,0
11/07/23 11:00:27,0
11/07/23 11:01:27,0
11/07/23 11:02:27,2
