date_time,heart_zone_id,total_minutes
2023-05-05T17:53,FAT_BURN,1
2023-05-05T17:54,FAT_BURN,1
2023-05-05T17:55,FAT_BURN,1
2023-05-05T17:56,FAT_BURN,1
2023-05-05T17:57,FAT_BURN,1
2023-05-05T17:58,FAT_BURN,1
2023-05-05T17:59,FAT_BURN,1
2023-05-05T18:00,FAT_BURN,1
2023-05-05T18:01,FAT_BURN,1
2023-05-05T18:02,FAT_BURN,1
2023-05-05T18:03,FAT_BURN,1
2023-05-05T18:04,CARDIO,2
2023-05-05T18:05,CARDIO,2
2023-05-05T18:06,FAT_BURN,1
2023-05-05T18:09,FAT_BURN,1
2023-05-05T18:10,FAT_BURN,1
2023-05-05T18:11,FAT_BURN,1
2023-05-05T18:12,FAT_BURN,1
2023-05-05T18:13,FAT_BURN,1
2023-05-05T18:14,FAT_BURN,1
2023-05-05T18:15,FAT_BURN,1
2023-05-05T18:16,FAT_BURN,1
2023-05-05T18:17,FAT_BURN,1
2023-05-05T18:18,FAT_BURN,1
2023-05-05T18:19,FAT_BURN,1
2023-05-05T18:20,FAT_BURN,1
2023-05-05T18:21,FAT_BURN,1
2023-05-05T18:22,FAT_BURN,1
2023-05-05T18:23,FAT_BURN,1
2023-05-05T18:24,FAT_BURN,1
2023-05-05T18:25,FAT_BURN,1
2023-05-05T18:26,FAT_BURN,1
2023-05-05T18:27,FAT_BURN,1
2023-05-05T18:28,FAT_BURN,1
2023-05-05T18:29,FAT_BURN,1
2023-05-05T18:31,FAT_BURN,1
2023-05-05T18:32,FAT_BURN,1
2023-05-05T18:33,FAT_BURN,1
2023-05-05T18:34,FAT_BURN,1
2023-05-05T18:35,FAT_BURN,1
2023-05-05T18:36,FAT_BURN,1
2023-05-05T18:37,FAT_BURN,1
2023-05-05T18:38,FAT_BURN,1
2023-05-05T18:39,CARDIO,2
2023-05-05T18:40,FAT_BURN,1
2023-05-05T18:41,FAT_BURN,1
2023-05-05T18:42,FAT_BURN,1
2023-05-05T18:43,FAT_BURN,1
2023-05-13T22:23,FAT_BURN,1
2023-05-13T22:24,FAT_BURN,1
2023-05-14T02:40,FAT_BURN,1
2023-05-14T02:41,FAT_BURN,1
2023-05-14T04:06,FAT_BURN,1
2023-05-14T17:22,FAT_BURN,1
2023-05-14T17:28,CARDIO,2
2023-05-14T17:46,FAT_BURN,1
2023-05-14T17:47,FAT_BURN,1
2023-05-14T17:48,FAT_BURN,1
2023-05-14T17:49,FAT_BURN,1
2023-05-14T17:50,FAT_BURN,1
2023-05-14T17:51,FAT_BURN,1
2023-05-14T17:52,FAT_BURN,1
2023-05-14T17:53,FAT_BURN,1
2023-05-14T17:54,FAT_BURN,1
2023-05-14T17:55,FAT_BURN,1
2023-05-14T17:56,FAT_BURN,1
2023-05-14T17:59,FAT_BURN,1
2023-05-14T18:00,FAT_BURN,1
2023-05-14T18:01,FAT_BURN,1
2023-05-14T18:02,FAT_BURN,1
2023-05-14T18:03,FAT_BURN,1
2023-05-14T18:05,FAT_BURN,1
2023-05-14T18:06,FAT_BURN,1
2023-05-14T18:07,FAT_BURN,1
2023-05-14T18:08,FAT_BURN,1
2023-05-14T18:09,FAT_BURN,1
2023-05-14T18:10,FAT_BURN,1
2023-05-14T18:11,FAT_BURN,1
2023-05-14T18:12,FAT_BURN,1
2023-05-14T18:13,FAT_BURN,1
2023-05-14T18:14,FAT_BURN,1
2023-05-14T18:15,FAT_BURN,1
2023-05-14T18:16,FAT_BURN,1
2023-05-14T18:17,FAT_BURN,1
2023-05-14T18:19,FAT_BURN,1
2023-05-14T18:21,FAT_BURN,1
2023-05-14T18:22,FAT_BURN,1
2023-05-14T18:23,FAT_BURN,1
2023-05-14T18:24,FAT_BURN,1
2023-05-14T18:25,FAT_BURN,1
2023-05-14T18:26,FAT_BURN,1
2023-05-14T18:27,FAT_BURN,1
2023-05-14T18:28,FAT_BURN,1
2023-05-14T18:29,CARDIO,2
