date_time,heart_zone_id,total_minutes
2023-11-06T09:39,FAT_BURN,1
2023-11-06T09:40,FAT_BURN,1
2023-11-06T10:06,FAT_BURN,1
2023-11-06T14:53,FAT_BURN,1
2023-11-06T15:33,FAT_BURN,1
2023-11-06T15:34,FAT_BURN,1
2023-11-06T15:44,FAT_BURN,1
2023-11-07T10:34,FAT_BURN,1
2023-11-07T10:35,FAT_BURN,1
2023-11-07T10:36,FAT_BURN,1
2023-11-07T10:37,FAT_BURN,1
2023-11-07T10:38,FAT_BURN,1
2023-11-07T10:39,FAT_BURN,1
2023-11-09T13:57,FAT_BURN,1
2023-11-12T20:17,FAT_BURN,1
2023-11-12T20:18,FAT_BURN,1
2023-11-12T20:19,FAT_BURN,1
2023-11-12T20:20,FAT_BURN,1
2023-11-14T13:47,FAT_BURN,1
2023-11-23T17:07,FAT_BURN,1
