date_time,heart_zone_id,total_minutes
2022-08-12T18:42,FAT_BURN,1
2022-08-12T18:43,FAT_BURN,1
2022-08-12T18:44,FAT_BURN,1
2022-08-16T17:10,FAT_BURN,1
2022-08-16T17:11,FAT_BURN,1
2022-08-16T17:12,FAT_BURN,1
2022-08-16T17:13,FAT_BURN,1
2022-08-16T17:15,FAT_BURN,1
2022-08-16T17:16,FAT_BURN,1
2022-08-16T17:17,FAT_BURN,1
2022-08-16T17:18,FAT_BURN,1
2022-08-16T17:19,FAT_BURN,1
2022-08-16T17:20,FAT_BURN,1
2022-08-16T17:21,FAT_BURN,1
2022-08-16T17:22,FAT_BURN,1
2022-08-16T17:23,FAT_BURN,1
2022-08-16T17:24,FAT_BURN,1
2022-08-16T17:25,FAT_BURN,1
2022-08-16T17:26,FAT_BURN,1
2022-08-16T17:27,FAT_BURN,1
2022-08-16T17:28,FAT_BURN,1
2022-08-16T17:29,FAT_BURN,1
2022-08-16T17:30,FAT_BURN,1
2022-08-16T17:31,FAT_BURN,1
2022-08-16T17:32,FAT_BURN,1
2022-08-16T17:33,FAT_BURN,1
2022-08-16T17:34,CARDIO,2
2022-08-16T17:35,FAT_BURN,1
2022-08-16T17:37,CARDIO,2
2022-08-16T17:38,CARDIO,2
2022-08-16T17:39,CARDIO,2
2022-08-16T17:40,FAT_BURN,1
2022-08-16T17:42,FAT_BURN,1
2022-08-16T17:43,FAT_BURN,1
2022-08-16T17:44,FAT_BURN,1
2022-08-16T17:45,FAT_BURN,1
2022-08-16T17:46,FAT_BURN,1
2022-08-16T17:47,FAT_BURN,1
2022-08-16T17:48,FAT_BURN,1
2022-08-16T17:49,FAT_BURN,1
2022-08-16T17:50,FAT_BURN,1
2022-08-16T17:51,CARDIO,2
2022-08-16T17:52,FAT_BURN,1
2022-08-16T17:53,FAT_BURN,1
2022-08-16T17:54,FAT_BURN,1
2022-08-16T17:55,CARDIO,2
2022-08-16T17:56,CARDIO,2
2022-08-16T17:57,CARDIO,2
2022-08-16T17:58,CARDIO,2
2022-08-16T17:59,FAT_BURN,1
2022-08-16T18:00,FAT_BURN,1
2022-08-16T18:01,FAT_BURN,1
2022-08-16T18:03,FAT_BURN,1
2022-08-16T18:04,FAT_BURN,1
2022-08-16T18:05,FAT_BURN,1
2022-08-16T18:06,FAT_BURN,1
2022-08-16T18:07,CARDIO,2
2022-08-16T18:08,CARDIO,2
2022-08-16T18:09,CARDIO,2
2022-08-16T18:10,CARDIO,2
2022-08-16T18:11,CARDIO,2
2022-08-16T18:12,CARDIO,2
2022-08-16T18:13,FAT_BURN,1
2022-08-16T18:14,CARDIO,2
2022-08-16T18:15,CARDIO,2
2022-08-16T18:16,CARDIO,2
2022-08-16T18:17,CARDIO,2
2022-08-16T18:18,CARDIO,2
2022-08-16T18:19,CARDIO,2
2022-08-16T18:20,CARDIO,2
2022-08-16T18:21,CARDIO,2
2022-08-16T18:22,CARDIO,2
2022-08-16T18:23,CARDIO,2
2022-08-16T18:24,CARDIO,2
2022-08-16T18:25,FAT_BURN,1
2022-08-16T18:26,FAT_BURN,1
2022-08-16T18:27,FAT_BURN,1
2022-08-16T18:28,FAT_BURN,1
2022-08-16T18:32,FAT_BURN,1
2022-08-16T18:33,FAT_BURN,1
2022-08-18T18:44,FAT_BURN,1
2022-08-18T18:45,FAT_BURN,1
2022-08-18T18:46,FAT_BURN,1
2022-08-18T18:49,FAT_BURN,1
2022-08-18T19:36,FAT_BURN,1
2022-08-18T19:37,FAT_BURN,1
2022-08-18T19:38,FAT_BURN,1
2022-08-18T19:40,FAT_BURN,1
2022-08-18T19:41,FAT_BURN,1
2022-08-18T19:42,FAT_BURN,1
2022-08-18T19:48,FAT_BURN,1
2022-08-18T19:49,FAT_BURN,1
2022-08-18T19:50,FAT_BURN,1
2022-08-18T19:54,FAT_BURN,1
2022-08-18T20:00,FAT_BURN,1
2022-08-18T20:01,FAT_BURN,1
2022-08-18T20:02,FAT_BURN,1
2022-08-18T20:03,FAT_BURN,1
2022-08-18T20:04,FAT_BURN,1
2022-08-18T20:05,FAT_BURN,1
2022-08-18T20:07,FAT_BURN,1
2022-08-18T20:08,FAT_BURN,1
2022-08-18T20:09,FAT_BURN,1
2022-08-18T20:10,FAT_BURN,1
2022-08-18T20:12,FAT_BURN,1
2022-08-18T20:13,FAT_BURN,1
2022-08-18T20:25,FAT_BURN,1
2022-08-18T20:27,FAT_BURN,1
2022-08-18T20:28,FAT_BURN,1
2022-08-18T20:29,FAT_BURN,1
2022-08-18T20:30,FAT_BURN,1
2022-08-18T20:31,FAT_BURN,1
2022-08-18T20:37,FAT_BURN,1
2022-08-18T20:38,FAT_BURN,1
2022-08-18T20:39,FAT_BURN,1
2022-08-18T20:57,FAT_BURN,1
2022-08-22T15:14,FAT_BURN,1
2022-08-22T15:15,FAT_BURN,1
2022-08-22T15:16,CARDIO,2
2022-08-22T15:17,CARDIO,2
2022-08-22T15:18,FAT_BURN,1
2022-08-22T15:19,FAT_BURN,1
2022-08-22T15:20,FAT_BURN,1
2022-08-22T15:21,FAT_BURN,1
2022-08-22T15:29,FAT_BURN,1
2022-08-22T15:30,FAT_BURN,1
2022-08-22T15:31,FAT_BURN,1
2022-08-22T15:32,FAT_BURN,1
2022-08-22T15:33,CARDIO,2
2022-08-22T15:34,FAT_BURN,1
2022-08-22T15:35,FAT_BURN,1
2022-08-22T15:36,FAT_BURN,1
2022-08-22T17:06,FAT_BURN,1
2022-08-22T17:07,FAT_BURN,1
2022-08-22T17:10,FAT_BURN,1
2022-08-25T18:48,FAT_BURN,1
2022-08-25T18:49,FAT_BURN,1
2022-08-25T18:50,FAT_BURN,1
2022-08-25T18:55,FAT_BURN,1
2022-08-25T18:56,FAT_BURN,1
2022-08-25T18:58,FAT_BURN,1
2022-08-25T18:59,FAT_BURN,1
2022-08-25T19:00,FAT_BURN,1
2022-08-25T19:02,FAT_BURN,1
2022-08-25T19:03,FAT_BURN,1
2022-08-25T19:04,FAT_BURN,1
2022-08-25T19:05,FAT_BURN,1
2022-08-25T19:06,FAT_BURN,1
2022-08-25T19:09,FAT_BURN,1
2022-08-25T19:10,FAT_BURN,1
2022-08-25T19:11,FAT_BURN,1
2022-08-25T19:12,FAT_BURN,1
2022-08-25T19:13,FAT_BURN,1
2022-08-25T19:14,FAT_BURN,1
2022-08-25T19:15,FAT_BURN,1
2022-08-25T19:16,FAT_BURN,1
2022-08-25T19:17,FAT_BURN,1
2022-08-25T19:19,FAT_BURN,1
2022-08-25T19:20,FAT_BURN,1
2022-08-25T19:21,FAT_BURN,1
2022-08-25T19:22,FAT_BURN,1
2022-08-25T19:23,FAT_BURN,1
2022-08-25T19:28,FAT_BURN,1
2022-08-25T19:29,FAT_BURN,1
2022-08-25T19:30,FAT_BURN,1
2022-08-25T19:31,FAT_BURN,1
2022-08-25T19:42,FAT_BURN,1
2022-08-25T19:43,FAT_BURN,1
2022-08-25T19:44,FAT_BURN,1
2022-08-25T19:53,FAT_BURN,1
2022-08-25T19:54,FAT_BURN,1
2022-08-25T19:56,FAT_BURN,1
2022-08-27T16:31,FAT_BURN,1
2022-08-27T16:32,FAT_BURN,1
2022-08-27T16:33,FAT_BURN,1
2022-08-27T16:34,CARDIO,2
2022-08-27T16:35,CARDIO,2
2022-08-27T16:36,CARDIO,2
2022-08-27T16:37,CARDIO,2
2022-08-27T16:38,FAT_BURN,1
2022-08-27T16:39,FAT_BURN,1
2022-08-27T16:40,FAT_BURN,1
2022-08-27T16:41,FAT_BURN,1
2022-08-27T16:42,CARDIO,2
2022-08-27T16:43,FAT_BURN,1
2022-08-27T16:44,CARDIO,2
2022-08-27T16:45,CARDIO,2
2022-08-27T16:46,CARDIO,2
2022-08-27T16:47,CARDIO,2
2022-08-27T16:48,FAT_BURN,1
2022-08-27T16:49,FAT_BURN,1
2022-08-27T16:57,FAT_BURN,1
2022-08-27T16:59,FAT_BURN,1
2022-08-27T17:01,FAT_BURN,1
2022-08-27T17:02,FAT_BURN,1
2022-08-27T17:03,FAT_BURN,1
2022-08-27T17:04,FAT_BURN,1
2022-08-27T17:05,CARDIO,2
2022-08-27T17:06,CARDIO,2
2022-08-27T17:07,FAT_BURN,1
2022-08-27T17:09,FAT_BURN,1
2022-08-27T17:10,CARDIO,2
2022-08-27T17:11,CARDIO,2
2022-08-27T17:12,CARDIO,2
2022-08-27T17:13,CARDIO,2
2022-08-27T17:14,CARDIO,2
2022-08-27T17:15,CARDIO,2
2022-08-27T17:16,CARDIO,2
2022-08-27T17:17,CARDIO,2
2022-08-27T17:18,CARDIO,2
2022-08-27T17:19,CARDIO,2
2022-08-27T17:20,FAT_BURN,1
2022-08-27T17:21,FAT_BURN,1
2022-08-27T17:22,CARDIO,2
2022-08-27T17:23,CARDIO,2
2022-08-27T17:24,CARDIO,2
2022-08-27T17:25,CARDIO,2
2022-08-27T17:35,FAT_BURN,1
2022-08-27T17:36,CARDIO,2
2022-08-27T17:37,FAT_BURN,1
2022-08-27T17:39,FAT_BURN,1
2022-08-27T17:40,CARDIO,2
2022-08-27T17:41,FAT_BURN,1
2022-08-27T17:47,FAT_BURN,1
2022-08-27T17:51,FAT_BURN,1
2022-08-27T17:52,FAT_BURN,1
2022-08-27T17:53,FAT_BURN,1
2022-08-27T17:54,FAT_BURN,1
2022-08-27T17:57,FAT_BURN,1
2022-08-27T17:58,FAT_BURN,1
2022-08-27T17:59,FAT_BURN,1
2022-08-27T18:03,FAT_BURN,1
2022-08-27T18:04,FAT_BURN,1
2022-08-27T18:05,FAT_BURN,1
2022-08-27T18:07,FAT_BURN,1
2022-08-27T18:10,FAT_BURN,1
2022-08-27T18:11,FAT_BURN,1
2022-08-27T18:12,FAT_BURN,1
2022-08-27T18:13,FAT_BURN,1
2022-08-27T18:14,FAT_BURN,1
2022-08-27T18:15,FAT_BURN,1
2022-08-27T18:16,FAT_BURN,1
2022-08-27T18:17,FAT_BURN,1
2022-08-27T18:35,FAT_BURN,1
2022-08-27T18:46,FAT_BURN,1
2022-08-27T18:48,FAT_BURN,1
2022-08-27T18:51,FAT_BURN,1
2022-08-27T18:52,FAT_BURN,1
2022-08-27T18:53,FAT_BURN,1
2022-08-27T19:14,FAT_BURN,1
2022-08-27T19:15,FAT_BURN,1
2022-08-27T19:19,FAT_BURN,1
2022-08-27T19:20,FAT_BURN,1
2022-08-27T19:21,FAT_BURN,1
2022-08-27T19:22,FAT_BURN,1
2022-08-27T19:23,FAT_BURN,1
2022-08-27T21:29,FAT_BURN,1
2022-08-27T21:32,FAT_BURN,1
2022-08-28T20:14,FAT_BURN,1
2022-08-28T20:15,FAT_BURN,1
2022-08-28T20:18,FAT_BURN,1
2022-08-28T20:19,CARDIO,2
2022-08-28T20:20,CARDIO,2
2022-08-28T20:21,CARDIO,2
2022-08-28T20:22,FAT_BURN,1
2022-08-28T20:23,FAT_BURN,1
2022-08-28T20:24,CARDIO,2
2022-08-28T20:25,CARDIO,2
2022-08-28T20:26,FAT_BURN,1
2022-08-28T20:27,CARDIO,2
2022-08-28T20:28,CARDIO,2
2022-08-28T20:29,CARDIO,2
2022-08-28T20:30,FAT_BURN,1
2022-08-28T20:36,FAT_BURN,1
2022-08-28T20:37,FAT_BURN,1
2022-08-28T20:39,FAT_BURN,1
2022-08-28T20:40,FAT_BURN,1
2022-08-28T20:57,FAT_BURN,1
2022-08-28T21:02,FAT_BURN,1
2022-08-28T21:03,CARDIO,2
2022-08-28T21:04,FAT_BURN,1
2022-08-28T21:05,FAT_BURN,1
2022-08-28T21:06,FAT_BURN,1
2022-08-28T21:07,FAT_BURN,1
2022-08-28T21:15,FAT_BURN,1
2022-08-30T15:30,FAT_BURN,1
2022-08-30T16:13,FAT_BURN,1
2022-08-30T16:14,FAT_BURN,1
2022-08-31T17:51,FAT_BURN,1
2022-08-31T17:52,FAT_BURN,1
2022-08-31T17:53,FAT_BURN,1
2022-08-31T17:54,FAT_BURN,1
2022-08-31T17:55,FAT_BURN,1
2022-08-31T17:56,FAT_BURN,1
2022-08-31T17:57,FAT_BURN,1
2022-08-31T17:58,FAT_BURN,1
2022-08-31T17:59,FAT_BURN,1
2022-08-31T18:00,FAT_BURN,1
2022-08-31T18:01,FAT_BURN,1
2022-08-31T18:02,FAT_BURN,1
2022-08-31T18:03,FAT_BURN,1
2022-08-31T18:07,FAT_BURN,1
2022-08-31T18:08,FAT_BURN,1
2022-08-31T18:09,FAT_BURN,1
2022-08-31T18:10,FAT_BURN,1
2022-08-31T18:13,FAT_BURN,1
2022-08-31T18:14,FAT_BURN,1
2022-08-31T18:15,FAT_BURN,1
2022-08-31T18:16,FAT_BURN,1
2022-08-31T18:17,FAT_BURN,1
2022-08-31T18:18,FAT_BURN,1
2022-08-31T18:19,FAT_BURN,1
2022-08-31T18:20,FAT_BURN,1
2022-08-31T18:21,FAT_BURN,1
2022-08-31T18:22,FAT_BURN,1
2022-08-31T18:23,FAT_BURN,1
2022-08-31T18:24,FAT_BURN,1
2022-08-31T18:25,FAT_BURN,1
2022-08-31T18:26,FAT_BURN,1
2022-08-31T18:36,FAT_BURN,1
2022-08-31T18:40,FAT_BURN,1
2022-08-31T18:41,FAT_BURN,1
2022-08-31T18:42,FAT_BURN,1
2022-08-31T18:47,FAT_BURN,1
