date_time,heart_zone_id,total_minutes
2024-03-05T17:15,FAT_BURN,1
2024-03-06T13:33,FAT_BURN,1
2024-03-08T15:10,FAT_BURN,1
2024-03-08T15:13,FAT_BURN,1
2024-03-08T15:14,FAT_BURN,1
2024-03-08T15:15,FAT_BURN,1
2024-03-08T15:16,FAT_BURN,1
2024-03-08T15:17,FAT_BURN,1
2024-03-13T13:38,FAT_BURN,1
2024-03-13T13:39,FAT_BURN,1
2024-03-13T14:09,FAT_BURN,1
2024-03-13T14:10,FAT_BURN,1
2024-03-13T14:11,FAT_BURN,1
2024-03-13T14:12,FAT_BURN,1
2024-03-13T14:15,FAT_BURN,1
2024-03-14T11:00,FAT_BURN,1
2024-03-14T12:44,FAT_BURN,1
2024-03-14T12:45,FAT_BURN,1
2024-03-14T12:46,FAT_BURN,1
2024-03-18T11:44,FAT_BURN,1
2024-03-18T12:26,FAT_BURN,1
2024-03-18T12:27,FAT_BURN,1
2024-03-18T12:28,FAT_BURN,1
2024-03-18T13:50,FAT_BURN,1
2024-03-19T12:58,FAT_BURN,1
2024-03-19T12:59,FAT_BURN,1
2024-03-19T13:00,FAT_BURN,1
2024-03-19T15:13,FAT_BURN,1
2024-03-19T15:14,FAT_BURN,1
2024-03-19T15:15,FAT_BURN,1
2024-03-19T15:16,FAT_BURN,1
2024-03-19T15:17,FAT_BURN,1
2024-03-19T15:28,FAT_BURN,1
2024-03-19T16:09,FAT_BURN,1
2024-03-19T16:10,FAT_BURN,1
2024-03-19T16:11,FAT_BURN,1
2024-03-19T16:12,FAT_BURN,1
2024-03-19T16:13,FAT_BURN,1
2024-03-19T16:14,FAT_BURN,1
2024-03-19T16:15,FAT_BURN,1
2024-03-19T16:16,FAT_BURN,1
2024-03-19T16:17,FAT_BURN,1
2024-03-19T16:18,FAT_BURN,1
2024-03-19T16:19,FAT_BURN,1
2024-03-19T16:20,FAT_BURN,1
2024-03-19T16:21,FAT_BURN,1
2024-03-19T16:22,FAT_BURN,1
2024-03-19T16:41,FAT_BURN,1
2024-03-19T16:42,FAT_BURN,1
2024-03-19T16:43,FAT_BURN,1
2024-03-19T16:44,FAT_BURN,1
2024-03-19T16:45,FAT_BURN,1
2024-03-19T16:46,FAT_BURN,1
2024-03-19T17:09,FAT_BURN,1
2024-03-19T17:10,FAT_BURN,1
2024-03-19T17:11,FAT_BURN,1
2024-03-19T17:12,FAT_BURN,1
2024-03-19T17:25,FAT_BURN,1
2024-03-19T17:26,FAT_BURN,1
2024-03-19T17:27,FAT_BURN,1
2024-03-19T17:28,FAT_BURN,1
2024-03-19T17:29,FAT_BURN,1
2024-03-19T17:58,FAT_BURN,1
2024-03-20T12:21,FAT_BURN,1
2024-03-20T12:22,FAT_BURN,1
2024-03-20T12:23,FAT_BURN,1
2024-03-20T12:32,FAT_BURN,1
2024-03-20T12:33,FAT_BURN,1
2024-03-20T17:34,FAT_BURN,1
2024-03-20T19:02,FAT_BURN,1
2024-03-20T19:03,FAT_BURN,1
2024-03-20T19:04,CARDIO,2
2024-03-20T19:05,CARDIO,2
2024-03-20T19:06,CARDIO,2
2024-03-20T19:07,FAT_BURN,1
2024-03-20T19:08,FAT_BURN,1
2024-03-20T19:10,FAT_BURN,1
2024-03-20T19:11,FAT_BURN,1
2024-03-20T19:14,FAT_BURN,1
2024-03-20T19:15,FAT_BURN,1
2024-03-20T19:16,FAT_BURN,1
2024-03-21T16:54,FAT_BURN,1
2024-03-21T16:55,FAT_BURN,1
2024-03-21T16:56,FAT_BURN,1
2024-03-21T16:57,FAT_BURN,1
2024-03-28T10:55,FAT_BURN,1
2024-03-28T10:56,FAT_BURN,1
2024-03-29T12:27,FAT_BURN,1
2024-03-29T12:28,FAT_BURN,1
2024-03-29T12:29,FAT_BURN,1
2024-03-29T12:30,FAT_BURN,1
2024-03-29T12:31,FAT_BURN,1
