date_time,heart_zone_id,total_minutes
2024-04-01T11:39,FAT_BURN,1
2024-04-01T11:40,FAT_BURN,1
2024-04-05T13:16,FAT_BURN,1
2024-04-05T13:17,FAT_BURN,1
2024-04-05T13:18,FAT_BURN,1
2024-04-05T13:19,FAT_BURN,1
2024-04-05T13:46,FAT_BURN,1
2024-04-05T13:47,FAT_BURN,1
2024-04-05T13:48,FAT_BURN,1
2024-04-10T17:04,FAT_BURN,1
2024-04-11T14:34,FAT_BURN,1
2024-04-11T16:57,FAT_BURN,1
2024-04-12T20:18,FAT_BURN,1
2024-04-12T20:19,FAT_BURN,1
2024-04-12T20:20,FAT_BURN,1
2024-04-12T20:21,CARDIO,2
2024-04-12T20:22,FAT_BURN,1
2024-04-12T20:43,FAT_BURN,1
2024-04-12T20:44,FAT_BURN,1
2024-04-12T20:45,FAT_BURN,1
2024-04-12T20:47,FAT_BURN,1
2024-04-12T20:48,FAT_BURN,1
2024-04-12T20:49,FAT_BURN,1
2024-04-12T20:50,FAT_BURN,1
2024-04-12T20:51,FAT_BURN,1
2024-04-12T20:52,FAT_BURN,1
2024-04-12T20:53,FAT_BURN,1
2024-04-12T20:54,CARDIO,2
2024-04-12T20:55,FAT_BURN,1
2024-04-12T20:56,FAT_BURN,1
2024-04-12T20:57,CARDIO,2
2024-04-12T20:58,CARDIO,2
2024-04-12T20:59,CARDIO,2
2024-04-12T21:00,FAT_BURN,1
2024-04-12T21:05,FAT_BURN,1
2024-04-12T21:06,FAT_BURN,1
2024-04-12T21:08,FAT_BURN,1
2024-04-14T19:14,FAT_BURN,1
2024-04-14T19:18,FAT_BURN,1
2024-04-14T19:19,CARDIO,2
2024-04-14T19:20,FAT_BURN,1
2024-04-14T19:21,FAT_BURN,1
2024-04-14T19:22,FAT_BURN,1
2024-04-14T19:29,FAT_BURN,1
2024-04-14T19:30,FAT_BURN,1
2024-04-14T19:31,FAT_BURN,1
2024-04-14T19:58,FAT_BURN,1
2024-04-14T19:59,FAT_BURN,1
2024-04-14T20:00,FAT_BURN,1
2024-04-14T20:01,FAT_BURN,1
2024-04-14T20:04,FAT_BURN,1
2024-04-14T20:05,FAT_BURN,1
2024-04-14T20:09,FAT_BURN,1
