date_time,heart_zone_id,total_minutes
2023-08-21T07:51,FAT_BURN,1
2023-08-21T07:52,FAT_BURN,1
2023-08-21T07:53,FAT_BURN,1
2023-08-21T07:54,FAT_BURN,1
2023-08-21T18:50,FAT_BURN,1
2023-08-21T19:10,FAT_BURN,1
2023-08-21T20:49,FAT_BURN,1
2023-08-22T03:32,FAT_BURN,1
2023-08-22T03:33,FAT_BURN,1
2023-08-22T03:34,FAT_BURN,1
2023-08-22T03:35,FAT_BURN,1
2023-08-22T03:36,FAT_BURN,1
2023-08-22T03:37,FAT_BURN,1
2023-08-22T03:38,FAT_BURN,1
2023-08-23T15:34,FAT_BURN,1
2023-08-23T15:35,FAT_BURN,1
2023-08-23T15:41,FAT_BURN,1
2023-08-23T15:42,FAT_BURN,1
2023-08-23T15:43,FAT_BURN,1
2023-08-23T15:44,FAT_BURN,1
2023-08-23T15:45,FAT_BURN,1
2023-08-23T15:46,FAT_BURN,1
2023-08-23T15:47,FAT_BURN,1
2023-08-23T15:48,FAT_BURN,1
2023-08-23T15:50,FAT_BURN,1
2023-08-23T15:51,FAT_BURN,1
2023-08-23T15:52,FAT_BURN,1
2023-08-23T15:53,FAT_BURN,1
2023-08-23T15:54,FAT_BURN,1
2023-08-23T15:55,FAT_BURN,1
2023-08-23T15:56,FAT_BURN,1
2023-08-23T15:57,FAT_BURN,1
2023-08-23T16:06,FAT_BURN,1
2023-08-23T16:07,FAT_BURN,1
2023-08-23T16:08,FAT_BURN,1
2023-08-23T16:09,FAT_BURN,1
2023-08-23T16:10,FAT_BURN,1
2023-08-23T16:11,FAT_BURN,1
2023-08-23T16:12,FAT_BURN,1
2023-08-23T16:13,FAT_BURN,1
2023-08-23T16:14,FAT_BURN,1
2023-08-23T16:15,FAT_BURN,1
2023-08-23T16:16,FAT_BURN,1
2023-08-23T16:17,FAT_BURN,1
2023-08-23T16:51,FAT_BURN,1
2023-08-23T16:52,FAT_BURN,1
2023-08-23T16:53,FAT_BURN,1
2023-08-23T16:54,FAT_BURN,1
2023-08-23T16:55,FAT_BURN,1
2023-08-23T16:56,FAT_BURN,1
2023-08-23T17:06,FAT_BURN,1
2023-08-23T17:07,FAT_BURN,1
2023-08-23T17:08,FAT_BURN,1
2023-08-23T17:09,FAT_BURN,1
2023-08-23T17:10,FAT_BURN,1
2023-08-23T17:11,FAT_BURN,1
2023-08-23T17:12,FAT_BURN,1
2023-08-23T17:15,FAT_BURN,1
2023-08-23T17:16,FAT_BURN,1
2023-08-23T17:17,FAT_BURN,1
2023-08-23T17:18,FAT_BURN,1
2023-08-23T17:19,FAT_BURN,1
2023-08-23T17:20,FAT_BURN,1
2023-08-23T17:21,FAT_BURN,1
2023-08-23T17:22,FAT_BURN,1
2023-08-25T11:35,FAT_BURN,1
2023-08-25T11:36,FAT_BURN,1
2023-08-25T12:55,FAT_BURN,1
2023-08-25T12:56,FAT_BURN,1
2023-08-25T12:57,FAT_BURN,1
2023-08-25T12:58,FAT_BURN,1
2023-08-25T12:59,FAT_BURN,1
2023-08-25T13:15,FAT_BURN,1
2023-08-25T13:16,FAT_BURN,1
2023-08-25T13:17,FAT_BURN,1
2023-08-25T13:20,FAT_BURN,1
2023-08-25T13:21,FAT_BURN,1
2023-08-25T13:22,FAT_BURN,1
2023-08-25T14:23,FAT_BURN,1
2023-08-25T18:19,FAT_BURN,1
2023-08-25T18:21,FAT_BURN,1
2023-08-25T18:22,FAT_BURN,1
2023-08-25T18:24,FAT_BURN,1
2023-08-25T18:25,FAT_BURN,1
2023-08-25T18:26,FAT_BURN,1
2023-08-25T18:27,FAT_BURN,1
2023-08-26T14:00,FAT_BURN,1
2023-08-26T17:57,FAT_BURN,1
2023-08-26T17:58,FAT_BURN,1
2023-08-26T17:59,FAT_BURN,1
2023-08-26T18:00,FAT_BURN,1
2023-08-26T18:01,FAT_BURN,1
2023-08-26T18:02,FAT_BURN,1
