date_time,heart_zone_id,total_minutes
2024-02-05T19:27,FAT_BURN,1
2024-02-05T19:28,FAT_BURN,1
2024-02-05T19:29,FAT_BURN,1
2024-02-05T19:30,FAT_BURN,1
2024-02-05T19:31,FAT_BURN,1
2024-02-05T19:32,FAT_BURN,1
2024-02-05T19:33,FAT_BURN,1
2024-02-05T19:34,FAT_BURN,1
2024-02-05T19:35,FAT_BURN,1
2024-02-08T10:54,FAT_BURN,1
2024-02-08T10:55,FAT_BURN,1
2024-02-08T10:56,FAT_BURN,1
2024-02-08T10:57,FAT_BURN,1
2024-02-08T16:35,FAT_BURN,1
2024-02-09T09:14,FAT_BURN,1
2024-02-09T09:15,FAT_BURN,1
2024-02-09T11:48,FAT_BURN,1
2024-02-16T08:33,FAT_BURN,1
2024-02-16T08:34,FAT_BURN,1
2024-02-16T08:35,FAT_BURN,1
2024-02-16T12:34,FAT_BURN,1
2024-02-16T12:36,FAT_BURN,1
2024-02-16T15:49,FAT_BURN,1
2024-02-16T15:50,FAT_BURN,1
2024-02-16T15:51,FAT_BURN,1
2024-02-16T15:52,FAT_BURN,1
2024-02-20T18:08,FAT_BURN,1
2024-02-20T18:09,FAT_BURN,1
2024-02-20T18:10,FAT_BURN,1
2024-02-20T18:11,FAT_BURN,1
2024-02-20T18:12,FAT_BURN,1
2024-02-23T10:53,FAT_BURN,1
2024-02-23T10:54,FAT_BURN,1
2024-02-23T10:55,FAT_BURN,1
2024-02-23T12:06,FAT_BURN,1
2024-02-23T12:07,FAT_BURN,1
2024-02-26T17:24,FAT_BURN,1
2024-02-26T17:25,FAT_BURN,1
2024-02-26T17:40,FAT_BURN,1
2024-02-26T18:12,FAT_BURN,1
2024-02-27T14:40,FAT_BURN,1
2024-02-27T14:41,FAT_BURN,1
